4,England,Hampshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Hampshire,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
0,England,Haringey,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Haringey,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Haringey,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Haringey,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Haringey,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Haringey,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Harrow,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Harrow,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Harrow,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Harrow,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Harrow,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Harrow,Summer Holidays,24 Jul 2019(Wed),
0,England,Hartlepool,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Hartlepool,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Hartlepool,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Hartlepool,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Hartlepool,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Hartlepool,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Havering,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Havering,Winter Holidays,20 Dec 2018(Thu),4 Jan 2019(Fri)
2,England,Havering,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Havering,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Havering,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Havering,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
0,England,Herefordshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Herefordshire,Winter Holidays,24 Dec 2018(Mon),8 Jan 2019(Tue)
2,England,Herefordshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Herefordshire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Herefordshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Herefordshire,Summer Holidays,19 Jul 2019(Fri),30 Aug 2019(Fri)
0,England,Hertfordshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Hertfordshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Hertfordshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Hertfordshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Hertfordshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Hertfordshire,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Hillingdon,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Hillingdon,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Hillingdon,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Hillingdon,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Hillingdon,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Hillingdon,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Hounslow,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Hounslow,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Hounslow,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Hounslow,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Hounslow,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Hounslow,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Hull,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Hull,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Hull,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Hull,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Hull,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Hull,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Isle-of-Wight,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Isle-of-Wight,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Isle-of-Wight,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Isle-of-Wight,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Isle-of-Wight,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Isle-of-Wight,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Isles-of-Scilly,Autumn Half Term Holidays,22 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Isles-of-Scilly,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Isles-of-Scilly,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Isles-of-Scilly,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Isles-of-Scilly,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Isles-of-Scilly,Summer Holidays,31 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Islington,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Islington,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Islington,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Islington,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Islington,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Islington,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Kensington-and-Chelsea,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Kensington-and-Chelsea,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Kensington-and-Chelsea,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Kensington-and-Chelsea,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Kensington-and-Chelsea,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Kensington-and-Chelsea,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Kent,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Kent,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Kent,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Kent,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Kent,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Kent,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Kingston-upon-Thames,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Kingston-upon-Thames,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Kingston-upon-Thames,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Kingston-upon-Thames,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Kingston-upon-Thames,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Kingston-upon-Thames,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
0,England,Kirklees,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Kirklees,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Kirklees,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Kirklees,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Kirklees,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Kirklees,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
0,England,Knowsley,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Knowsley,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,England,Knowsley,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Knowsley,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Knowsley,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Knowsley,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Lambeth,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Lambeth,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Lambeth,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Lambeth,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Lambeth,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Lambeth,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Lancashire,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Lancashire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Lancashire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Lancashire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Lancashire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Lancashire,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Leeds,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Leeds,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Leeds,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Leeds,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,England,Leeds,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,England,Leeds,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
6,England,Leeds,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Leicester,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Leicester,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,England,Leicester,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Leicester,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Leicester,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Leicester,Summer Holidays,15 Jul 2019(Mon),28 Aug 2019(Wed)
0,England,Leicestershire,Autumn Half Term Holidays,15 Oct 2018(Mon),19 Oct 2018(Fri)
1,England,Leicestershire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Leicestershire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Leicestershire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Leicestershire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Leicestershire,Summer Holidays,15 Jul 2019(Mon),28 Aug 2019(Wed)
0,England,Lewisham,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Lewisham,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Lewisham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Lewisham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Lewisham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Lewisham,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Lincolnshire,Autumn Half Term Holidays,22 Oct 2018(Mon),29 Oct 2018(Mon)
1,England,Lincolnshire,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,England,Lincolnshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Lincolnshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Lincolnshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Lincolnshire,Summer Holidays,22 Jul 2019(Mon),3 Sep 2019(Tue)
0,England,Liverpool,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Liverpool,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,England,Liverpool,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Liverpool,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Liverpool,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Liverpool,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Luton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Luton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Luton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Luton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Luton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Luton,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Manchester,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Manchester,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Manchester,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Manchester,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Manchester,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Manchester,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Medway,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Medway,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Medway,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Medway,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Medway,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Medway,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Merton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Merton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Merton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Merton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Merton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Merton,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Middlesbrough,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Middlesbrough,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Middlesbrough,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Middlesbrough,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Middlesbrough,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Middlesbrough,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Milton-Keynes,Autumn Half Term Holidays,26 Oct 2018(Fri),2 Nov 2018(Fri)
1,England,Milton-Keynes,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Milton-Keynes,Spring Half Term Holidays,18 Feb 2019(Mon),25 Feb 2019(Mon)
3,England,Milton-Keynes,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Milton-Keynes,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Milton-Keynes,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
0,England,Newcastle-upon-Tyne,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Newcastle-upon-Tyne,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Newcastle-upon-Tyne,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Newcastle-upon-Tyne,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Newcastle-upon-Tyne,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Newcastle-upon-Tyne,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
0,England,Newham,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Newham,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Newham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Newham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Newham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Newham,Summer Holidays,29 Jul 2019(Mon),30 Aug 2019(Fri)
0,England,Norfolk,Autumn Half Term Holidays,18 Oct 2018(Thu),26 Oct 2018(Fri)
1,England,Norfolk,Winter Holidays,19 Dec 2018(Wed),2 Jan 2019(Wed)
2,England,Norfolk,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Norfolk,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Norfolk,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Norfolk,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
0,England,Northamptonshire,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Northamptonshire,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Northamptonshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Northamptonshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Northamptonshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Northamptonshire,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
0,England,North-East-Lincolnshire,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,North-East-Lincolnshire,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,England,North-East-Lincolnshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,North-East-Lincolnshire,Spring Holidays,8 Apr 2019(Mon),23 Apr 2019(Tue)
4,England,North-East-Lincolnshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,North-East-Lincolnshire,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
0,England,North-Lincolnshire,Autumn Half Term Holidays,22 Oct 2018(Mon),29 Oct 2018(Mon)
1,England,North-Lincolnshire,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,England,North-Lincolnshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,North-Lincolnshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,North-Lincolnshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,North-Lincolnshire,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
0,England,North-Somerset,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,North-Somerset,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,North-Somerset,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,North-Somerset,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,North-Somerset,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,North-Somerset,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,North-Tyneside,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,North-Tyneside,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,North-Tyneside,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,North-Tyneside,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,North-Tyneside,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,North-Tyneside,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
0,England,Northumberland,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Northumberland,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Northumberland,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Northumberland,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Northumberland,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Northumberland,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
0,England,North-Yorkshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,North-Yorkshire,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,England,North-Yorkshire,Spring Half Term Holidays,25 Feb 2019(Mon),1 Mar 2019(Fri)
3,England,North-Yorkshire,Spring Holidays,15 Apr 2019(Mon),29 Apr 2019(Mon)
4,England,North-Yorkshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,North-Yorkshire,Summer Holidays,23 Jul 2019(Tue),2 Sep 2019(Mon)
0,England,Nottingham,Autumn Half Term Holidays,22 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Nottingham,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Nottingham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Nottingham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Nottingham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Nottingham,Summer Holidays,29 Jul 2019(Mon),30 Aug 2019(Fri)
0,England,Nottinghamshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Nottinghamshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Nottinghamshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Nottinghamshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Nottinghamshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Nottinghamshire,Summer Holidays,25 Jul 2019(Thu),29 Aug 2019(Thu)
0,England,Oldham,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Oldham,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,England,Oldham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Oldham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Oldham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Oldham,Summer Holidays,19 Jul 2019(Fri),3 Sep 2019(Tue)
0,England,Oxfordshire,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Oxfordshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Oxfordshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Oxfordshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Oxfordshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Oxfordshire,Summer Holidays,25 Jul 2019(Thu),2 Sep 2019(Mon)
0,England,Peterborough,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Peterborough,Winter Holidays,20 Dec 2018(Thu),1 Jan 2019(Tue)
2,England,Peterborough,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Peterborough,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Peterborough,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Peterborough,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
0,England,Plymouth,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Plymouth,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Plymouth,Spring Half Term Holidays,18 Feb 2019(Mon),19 Feb 2019(Tue)
3,England,Plymouth,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Plymouth,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Plymouth,Summer Holidays,26 Jul 2019(Fri),30 Aug 2019(Fri)
0,England,Poole,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Poole,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Poole,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Poole,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Poole,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Poole,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Portsmouth,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Portsmouth,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Portsmouth,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Portsmouth,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
